O:,111.66,-0.26,-7.83,133.43
O:,111.66,-0.25,-7.82,133.26
O:,111.66,-0.25,-7.82,133.10
O:,111.66,-0.25,-7.82,133.45
O:,111.66,-0.26,-7.82,133.77
O:,111.66,-0.26,-7.82,133.78
O:,111.66,-0.26,-7.82,133.79
O:,111.66,-0.26,-7.81,133.48
O:,111.67,-0.26,-7.81,133.20
O:,111.67,-0.26,-7.82,133.32
O:,111.67,-0.25,-7.81,133.42
O:,111.67,-0.25,-7.81,133.34
O:,111.67,-0.26,-7.81,133.26
O:,111.68,-0.26,-7.81,132.70
O:,111.68,-0.26,-7.81,132.19
O:,111.68,-0.26,-7.81,132.51
O:,111.69,-0.26,-7.81,132.81
O:,111.69,-0.27,-7.81,132.76
O:,111.69,-0.27,-7.81,132.72
O:,111.70,-0.27,-7.81,132.19
O:,111.70,-0.27,-7.81,131.70
O:,111.70,-0.27,-7.81,131.77
O:,111.71,-0.27,-7.81,131.83
O:,111.71,-0.27,-7.82,131.76
O:,111.71,-0.27,-7.82,131.70
O:,111.71,-0.27,-7.82,131.97
O:,111.71,-0.27,-7.81,132.22
O:,111.71,-0.28,-7.81,132.35
O:,111.72,-0.27,-7.81,132.47
O:,111.72,-0.27,-7.81,132.55
O:,111.73,-0.27,-7.81,132.63
O:,111.73,-0.26,-7.81,132.36
O:,111.73,-0.26,-7.81,132.10
O:,111.73,-0.26,-7.81,132.19
O:,111.74,-0.25,-7.81,132.26
O:,111.74,-0.26,-7.80,132.31
O:,111.74,-0.26,-7.80,132.36
O:,111.74,-0.25,-7.80,132.13
O:,111.75,-0.25,-7.80,131.91
O:,111.75,-0.25,-7.80,132.13
O:,111.75,-0.25,-7.80,132.34
O:,111.76,-0.26,-7.80,132.45
O:,111.76,-0.26,-7.80,132.56
O:,111.76,-0.26,-7.80,132.13
O:,111.76,-0.26,-7.80,131.74
O:,111.76,-0.26,-7.80,132.27
O:,111.77,-0.27,-7.79,132.76
O:,111.77,-0.27,-7.79,132.79
O:,111.77,-0.27,-7.79,132.81
O:,111.77,-0.27,-7.80,132.73
O:,111.77,-0.27,-7.80,132.66
O:,111.77,-0.27,-7.80,132.57
O:,111.78,-0.27,-7.80,132.49
O:,111.78,-0.27,-7.80,132.44
O:,111.78,-0.27,-7.80,132.39
O:,111.78,-0.27,-7.81,132.60
O:,111.78,-0.27,-7.81,132.80
O:,111.78,-0.27,-7.81,132.93
O:,111.78,-0.27,-7.81,133.05
O:,111.78,-0.27,-7.81,133.14
O:,111.78,-0.27,-7.81,133.22
O:,111.79,-0.27,-7.81,133.02
O:,111.79,-0.27,-7.81,132.83
O:,111.79,-0.27,-7.81,132.88
O:,111.79,-0.27,-7.81,132.94
O:,111.79,-0.27,-7.81,133.26
O:,111.80,-0.27,-7.81,133.56
O:,111.80,-0.27,-7.81,133.29
O:,111.80,-0.27,-7.81,133.05
O:,111.81,-0.27,-7.82,133.02
O:,111.81,-0.27,-7.81,132.99
O:,111.81,-0.27,-7.81,132.89
O:,111.81,-0.27,-7.81,132.80
O:,111.81,-0.27,-7.82,132.84
O:,111.82,-0.27,-7.81,132.88
O:,111.82,-0.27,-7.81,132.93
O:,111.82,-0.27,-7.81,132.98
O:,111.82,-0.27,-7.81,133.34
O:,111.82,-0.27,-7.81,133.67
O:,111.83,-0.27,-7.81,133.32
O:,111.83,-0.27,-7.81,133.00
O:,111.83,-0.27,-7.81,133.45
O:,111.83,-0.27,-7.82,133.85
O:,111.84,-0.27,-7.82,134.00
O:,111.84,-0.28,-7.82,134.13
O:,111.84,-0.27,-7.82,133.97
O:,111.84,-0.28,-7.82,133.82
O:,111.84,-0.27,-7.82,133.78
O:,111.84,-0.27,-7.82,133.73
O:,111.84,-0.28,-7.83,133.64
O:,111.84,-0.28,-7.83,133.56
O:,111.84,-0.28,-7.83,133.66
O:,111.84,-0.28,-7.84,133.75
O:,111.84,-0.28,-7.84,133.82
O:,111.85,-0.28,-7.84,133.87
O:,111.85,-0.28,-7.84,133.86
O:,111.85,-0.28,-7.84,133.85
O:,111.86,-0.28,-7.84,133.73
O:,111.86,-0.28,-7.84,133.62
O:,111.86,-0.28,-7.84,134.03
O:,111.86,-0.28,-7.84,134.40
O:,111.86,-0.28,-7.84,134.13
O:,111.86,-0.28,-7.84,133.88
O:,111.87,-0.28,-7.84,134.01
O:,111.87,-0.28,-7.84,134.12
O:,111.87,-0.28,-7.84,133.91
O:,111.87,-0.28,-7.84,133.72
O:,111.87,-0.28,-7.84,133.75
O:,111.87,-0.28,-7.84,133.78
O:,111.87,-0.27,-7.84,133.68
O:,111.88,-0.28,-7.84,133.60
O:,111.88,-0.27,-7.85,133.73
O:,111.88,-0.27,-7.85,133.85
O:,111.88,-0.27,-7.85,134.26
O:,111.88,-0.27,-7.86,134.63
O:,111.88,-0.28,-7.86,134.50
O:,111.88,-0.28,-7.85,134.38
O:,111.89,-0.28,-7.85,134.09
O:,111.89,-0.28,-7.85,133.83
O:,111.89,-0.28,-7.86,133.48
O:,111.89,-0.28,-7.85,133.17
O:,111.89,-0.28,-7.85,132.97
O:,111.90,-0.28,-7.85,133.03
O:,111.90,-0.28,-7.85,133.09
O:,111.90,-0.28,-7.85,133.14
O:,111.90,-0.28,-7.85,133.19
O:,111.91,-0.28,-7.85,133.23
O:,111.91,-0.28,-7.85,133.20
O:,111.91,-0.28,-7.85,133.17
O:,111.91,-0.28,-7.85,133.25
O:,111.91,-0.28,-7.85,133.32
O:,111.92,-0.28,-7.85,133.36
O:,111.92,-0.28,-7.85,133.38
O:,111.92,-0.28,-7.85,133.32
O:,111.92,-0.28,-7.85,133.27
O:,111.92,-0.28,-7.85,133.76
O:,111.92,-0.28,-7.85,134.21
O:,111.92,-0.28,-7.85,134.10
O:,111.93,-0.28,-7.84,133.99
O:,111.93,-0.28,-7.84,134.12
O:,111.93,-0.28,-7.84,134.24
O:,111.93,-0.28,-7.84,133.88
O:,111.93,-0.28,-7.83,133.55
O:,111.93,-0.28,-7.83,133.97
O:,111.93,-0.28,-7.82,134.35
O:,111.93,-0.28,-7.82,134.27
O:,111.93,-0.28,-7.82,134.21
O:,111.93,-0.29,-7.82,134.23
O:,111.94,-0.29,-7.82,134.26
O:,111.94,-0.29,-7.82,134.28
O:,111.94,-0.29,-7.82,134.30
O:,111.94,-0.29,-7.82,134.70
O:,111.94,-0.29,-7.82,135.07
O:,111.94,-0.28,-7.82,135.38
O:,111.94,-0.28,-7.82,135.65
O:,111.94,-0.29,-7.83,135.38
O:,111.95,-0.29,-7.82,135.13
O:,111.95,-0.29,-7.83,134.69
O:,111.95,-0.29,-7.83,134.29
O:,111.95,-0.29,-7.83,134.03
O:,111.95,-0.29,-7.83,133.79
O:,111.95,-0.29,-7.83,133.96
O:,111.95,-0.29,-7.83,134.11
O:,111.95,-0.29,-7.83,134.00
O:,111.96,-0.29,-7.82,133.91
O:,111.96,-0.29,-7.82,133.71
O:,111.96,-0.29,-7.82,133.54
O:,111.96,-0.28,-7.82,133.52
O:,111.96,-0.28,-7.83,133.50
O:,111.96,-0.28,-7.83,133.27
O:,111.96,-0.28,-7.83,133.06
O:,111.96,-0.28,-7.83,133.39
O:,111.97,-0.28,-7.83,133.70
O:,111.97,-0.28,-7.83,133.80
O:,111.97,-0.28,-7.83,133.90
O:,111.98,-0.28,-7.83,134.22
O:,111.98,-0.28,-7.82,134.50
O:,111.98,-0.27,-7.82,134.75
O:,111.98,-0.27,-7.83,134.98
O:,111.98,-0.28,-7.83,135.02
O:,111.98,-0.28,-7.83,135.07
O:,111.98,-0.27,-7.83,135.09
O:,111.98,-0.28,-7.83,135.11
O:,111.99,-0.28,-7.83,134.89
O:,111.99,-0.28,-7.84,134.68
O:,111.99,-0.28,-7.84,134.26
O:,112.00,-0.28,-7.84,133.88
O:,112.00,-0.29,-7.84,133.97
O:,112.00,-0.29,-7.85,134.05
O:,112.00,-0.29,-7.85,134.32
O:,112.00,-0.29,-7.85,134.56
O:,112.00,-0.29,-7.85,134.38
O:,112.00,-0.29,-7.85,134.22
O:,112.00,-0.29,-7.86,134.21
O:,112.00,-0.29,-7.86,134.20
O:,112.00,-0.29,-7.86,134.31
O:,112.00,-0.29,-7.86,134.42
O:,112.01,-0.30,-7.86,134.74
O:,112.01,-0.29,-7.86,135.04
O:,112.00,-0.29,-7.86,134.77
O:,112.00,-0.30,-7.86,134.52
O:,112.01,-0.30,-7.86,134.55
O:,112.01,-0.30,-7.86,134.58
O:,112.01,-0.29,-7.86,134.72
O:,112.01,-0.29,-7.86,134.84
O:,112.01,-0.29,-7.86,134.37
O:,112.01,-0.29,-7.86,133.95
O:,112.01,-0.29,-7.85,133.93
O:,112.01,-0.29,-7.85,133.91
O:,112.01,-0.29,-7.85,133.49
O:,112.02,-0.29,-7.85,133.10
O:,112.02,-0.29,-7.85,133.55
O:,112.02,-0.29,-7.85,133.97
O:,112.02,-0.29,-7.85,133.72
O:,112.03,-0.29,-7.85,133.49
O:,112.03,-0.29,-7.85,133.56
O:,112.03,-0.29,-7.85,133.62
O:,112.04,-0.28,-7.85,133.91
O:,112.04,-0.28,-7.84,134.17
O:,112.04,-0.28,-7.84,133.78
O:,112.05,-0.28,-7.84,133.42
O:,112.05,-0.29,-7.84,132.99
O:,112.05,-0.29,-7.84,132.59
O:,112.05,-0.29,-7.84,132.53
O:,112.05,-0.30,-7.84,132.47
O:,112.05,-0.30,-7.84,132.80
O:,112.05,-0.30,-7.84,133.11
O:,112.05,-0.30,-7.83,132.91
O:,112.06,-0.31,-7.84,132.73
O:,112.06,-0.30,-7.83,133.08
O:,112.06,-0.31,-7.84,133.39
O:,112.06,-0.31,-7.84,133.54
O:,112.06,-0.32,-7.84,133.68
O:,112.06,-0.32,-7.83,133.89
O:,112.06,-0.32,-7.84,134.08
O:,112.06,-0.33,-7.83,134.47
O:,112.06,-0.33,-7.83,134.83
O:,112.06,-0.34,-7.83,134.76
O:,112.06,-0.34,-7.83,135.06
O:,112.06,-0.35,-7.83,135.33
O:,112.06,-0.35,-7.83,135.57
O:,112.06,-0.35,-7.82,135.66
O:,112.06,-0.35,-7.82,135.74
O:,112.06,-0.35,-7.82,135.60
O:,112.07,-0.34,-7.82,135.47
O:,112.07,-0.34,-7.82,135.37
O:,112.07,-0.34,-7.82,135.28
O:,112.08,-0.33,-7.82,135.30
O:,112.08,-0.33,-7.82,135.32
O:,112.09,-0.32,-7.82,135.24
O:,112.09,-0.33,-7.83,135.16
O:,112.09,-0.31,-7.83,135.22
O:,112.09,-0.32,-7.84,135.29
O:,112.09,-0.31,-7.84,135.38
O:,112.09,-0.32,-7.84,135.46
O:,112.10,-0.31,-7.84,135.54
O:,112.10,-0.32,-7.84,135.61
O:,112.10,-0.32,-7.84,135.92
O:,112.09,-0.34,-7.84,136.20
O:,112.10,-0.34,-7.85,136.08
O:,112.09,-0.35,-7.85,135.96
O:,112.09,-0.35,-7.84,135.91
O:,112.09,-0.36,-7.84,135.86
O:,112.09,-0.37,-7.84,135.46
O:,112.09,-0.37,-7.84,135.10
O:,112.09,-0.38,-7.84,134.91
O:,112.09,-0.39,-7.83,134.74
O:,112.08,-0.39,-7.82,135.12
O:,112.08,-0.40,-7.82,135.47
O:,112.08,-0.41,-7.82,135.42
O:,112.08,-0.42,-7.82,135.38
O:,112.07,-0.43,-7.82,135.06
O:,112.08,-0.43,-7.82,134.77
O:,112.07,-0.44,-7.82,134.24
O:,112.07,-0.46,-7.82,133.75
O:,112.06,-0.47,-7.82,133.64
O:,112.06,-0.48,-7.82,133.54
O:,112.06,-0.50,-7.82,134.10
O:,112.05,-0.52,-7.82,134.61
O:,112.05,-0.54,-7.82,133.76
O:,112.04,-0.56,-7.82,132.98
O:,112.04,-0.58,-7.82,133.43
O:,112.04,-0.60,-7.82,133.84
O:,112.03,-0.63,-7.82,133.88
O:,112.03,-0.65,-7.82,133.91
O:,112.02,-0.67,-7.82,133.90
O:,112.02,-0.70,-7.81,133.88
O:,112.01,-0.72,-7.81,133.72
O:,112.01,-0.74,-7.80,133.58
O:,112.01,-0.75,-7.80,133.73
O:,112.01,-0.77,-7.80,133.87
O:,112.00,-0.79,-7.79,133.76
O:,112.00,-0.81,-7.79,133.67
O:,112.00,-0.83,-7.79,133.78
O:,111.99,-0.85,-7.79,133.88
O:,111.99,-0.86,-7.79,134.05
O:,111.98,-0.88,-7.79,134.22
O:,111.98,-0.90,-7.79,133.75
O:,111.97,-0.91,-7.79,133.32
O:,111.97,-0.93,-7.79,133.79
O:,111.97,-0.94,-7.79,134.22
O:,111.96,-0.95,-7.78,134.16
O:,111.95,-0.97,-7.78,134.10
O:,111.95,-0.99,-7.78,133.61
O:,111.94,-1.01,-7.77,133.16
O:,111.94,-1.03,-7.77,133.24
O:,111.93,-1.04,-7.76,133.32
O:,111.93,-1.06,-7.76,133.26
O:,111.92,-1.08,-7.75,133.21
O:,111.92,-1.09,-7.74,133.64
O:,111.92,-1.10,-7.74,134.03
O:,111.92,-1.12,-7.74,133.76
O:,111.91,-1.14,-7.74,133.50
O:,111.91,-1.16,-7.74,133.42
O:,111.91,-1.18,-7.74,133.33
O:,111.90,-1.19,-7.74,133.91
O:,111.90,-1.21,-7.74,134.43
O:,111.90,-1.23,-7.74,134.41
O:,111.90,-1.24,-7.74,134.38
O:,111.89,-1.27,-7.74,134.51
O:,111.89,-1.28,-7.74,134.64
O:,111.89,-1.30,-7.74,134.45
O:,111.89,-1.32,-7.74,134.28
O:,111.89,-1.34,-7.74,133.86
O:,111.88,-1.37,-7.74,133.48
O:,111.89,-1.38,-7.74,133.25
O:,111.88,-1.41,-7.75,133.04
O:,111.88,-1.43,-7.75,133.03
O:,111.88,-1.45,-7.75,133.02
O:,111.89,-1.47,-7.76,133.07
O:,111.89,-1.49,-7.76,133.13
O:,111.89,-1.53,-7.77,133.21
O:,111.89,-1.55,-7.77,133.29
O:,111.90,-1.57,-7.78,133.45
O:,111.90,-1.60,-7.78,133.59
O:,111.91,-1.63,-7.78,133.69
O:,111.92,-1.66,-7.78,133.77
O:,111.93,-1.69,-7.78,133.56
O:,111.93,-1.72,-7.78,133.36
O:,111.95,-1.74,-7.77,133.14
O:,111.95,-1.77,-7.77,132.94
O:,111.96,-1.80,-7.76,133.24
O:,111.97,-1.82,-7.75,133.50
O:,111.98,-1.85,-7.75,133.13
O:,111.99,-1.88,-7.74,132.80
O:,112.00,-1.90,-7.73,133.05
O:,112.01,-1.93,-7.71,133.28
O:,112.02,-1.95,-7.70,133.33
O:,112.03,-1.98,-7.69,133.38
O:,112.04,-2.01,-7.68,133.48
O:,112.06,-2.03,-7.67,133.57
O:,112.07,-2.06,-7.66,133.40
O:,112.09,-2.08,-7.65,133.25
O:,112.11,-2.11,-7.64,133.45
O:,112.12,-2.14,-7.63,133.63
O:,112.14,-2.17,-7.62,133.12
O:,112.15,-2.20,-7.61,132.66
O:,112.18,-2.22,-7.60,132.63
O:,112.20,-2.24,-7.59,132.60
O:,112.22,-2.27,-7.59,132.60
O:,112.24,-2.29,-7.59,132.61
O:,112.26,-2.33,-7.59,132.81
O:,112.29,-2.34,-7.58,132.99
O:,112.31,-2.37,-7.58,132.68
O:,112.34,-2.39,-7.58,132.40
O:,112.37,-2.42,-7.58,132.49
O:,112.40,-2.44,-7.58,132.58
O:,112.43,-2.46,-7.58,132.83
O:,112.46,-2.48,-7.57,133.06
O:,112.49,-2.51,-7.57,132.87
O:,112.53,-2.51,-7.56,132.70
O:,112.56,-2.55,-7.56,132.54
O:,112.61,-2.55,-7.56,132.39
O:,112.65,-2.56,-7.55,132.36
O:,112.68,-2.59,-7.55,132.33
O:,112.72,-2.61,-7.55,132.35
O:,112.76,-2.63,-7.54,132.36
O:,112.81,-2.65,-7.54,131.86
O:,112.85,-2.67,-7.53,131.40
O:,112.89,-2.69,-7.51,131.63
O:,112.93,-2.71,-7.50,131.84
O:,112.99,-2.72,-7.50,131.98
O:,113.04,-2.74,-7.50,132.11
O:,113.08,-2.77,-7.50,132.14
O:,113.13,-2.78,-7.50,132.17
O:,113.18,-2.80,-7.49,132.09
O:,113.24,-2.82,-7.50,132.02
O:,113.29,-2.85,-7.51,132.09
O:,113.34,-2.87,-7.51,132.16
O:,113.40,-2.88,-7.52,131.92
O:,113.46,-2.90,-7.53,131.70
O:,113.52,-2.92,-7.54,131.96
O:,113.58,-2.93,-7.54,132.20
O:,113.63,-2.95,-7.54,131.92
O:,113.69,-2.96,-7.55,131.67
O:,113.75,-2.97,-7.57,132.00
O:,113.81,-2.99,-7.57,132.30
O:,113.88,-3.00,-7.57,132.09
O:,113.95,-3.00,-7.58,131.89
O:,114.01,-3.02,-7.58,131.75
O:,114.08,-3.04,-7.58,131.62
O:,114.15,-3.06,-7.58,132.08
O:,114.22,-3.07,-7.57,132.49
O:,114.29,-3.09,-7.57,132.98
O:,114.37,-3.09,-7.56,133.43
O:,114.44,-3.10,-7.54,133.38
O:,114.52,-3.12,-7.53,133.34
O:,114.59,-3.14,-7.53,133.18
O:,114.67,-3.16,-7.51,133.03
O:,114.75,-3.18,-7.50,133.00
O:,114.82,-3.20,-7.48,132.97
O:,114.90,-3.21,-7.47,133.19
O:,114.97,-3.24,-7.47,133.39
O:,115.05,-3.26,-7.46,133.78
O:,115.13,-3.27,-7.44,134.14
O:,115.21,-3.28,-7.42,134.19
O:,115.29,-3.30,-7.42,134.24
O:,115.37,-3.30,-7.41,133.79
O:,115.46,-3.29,-7.38,133.38
O:,115.53,-3.31,-7.35,133.47
O:,115.61,-3.32,-7.32,133.56
O:,115.69,-3.33,-7.29,133.72
O:,115.78,-3.33,-7.27,133.85
O:,115.86,-3.33,-7.24,134.28
O:,115.93,-3.35,-7.21,134.67
O:,116.01,-3.35,-7.19,134.90
O:,116.09,-3.35,-7.17,135.11
O:,116.18,-3.36,-7.14,135.22
O:,116.26,-3.36,-7.11,135.32
O:,116.34,-3.35,-7.07,134.84
O:,116.43,-3.36,-7.04,134.41
O:,116.51,-3.37,-7.00,134.75
O:,116.60,-3.38,-6.96,135.07
O:,116.68,-3.39,-6.93,135.02
O:,116.76,-3.38,-6.88,134.98
O:,116.86,-3.36,-6.84,134.31
O:,116.95,-3.36,-6.79,133.69
O:,117.04,-3.35,-6.74,133.53
O:,117.14,-3.33,-6.68,133.39
O:,117.22,-3.34,-6.62,133.78
O:,117.32,-3.33,-6.57,134.15
O:,117.42,-3.32,-6.54,134.62
O:,117.52,-3.30,-6.49,135.05
O:,117.61,-3.29,-6.41,135.42
O:,117.71,-3.28,-6.35,135.76
O:,117.80,-3.28,-6.29,135.08
O:,117.90,-3.28,-6.22,134.45
O:,118.00,-3.29,-6.15,134.26
O:,118.10,-3.28,-6.06,134.09
O:,118.18,-3.29,-5.96,133.97
O:,118.28,-3.29,-5.87,133.86
O:,118.38,-3.29,-5.80,134.07
O:,118.47,-3.31,-5.71,134.27
O:,118.56,-3.31,-5.60,134.08
O:,118.65,-3.31,-5.53,133.91
O:,118.75,-3.30,-5.45,133.50
O:,118.83,-3.29,-5.36,133.13
O:,118.92,-3.31,-5.28,132.81
O:,119.00,-3.33,-5.20,132.52
O:,119.09,-3.30,-5.11,132.69
O:,119.17,-3.34,-5.05,132.85
O:,119.26,-3.34,-4.96,132.67
O:,119.34,-3.34,-4.88,132.51
O:,119.43,-3.35,-4.80,131.91
O:,119.50,-3.38,-4.71,131.37
O:,119.58,-3.40,-4.61,131.69
O:,119.66,-3.43,-4.52,131.98
O:,119.75,-3.45,-4.43,131.74
O:,119.83,-3.49,-4.34,132.15
O:,119.91,-3.54,-4.25,132.53
O:,119.99,-3.59,-4.15,132.88
O:,120.08,-3.60,-4.07,132.74
O:,120.16,-3.64,-4.00,132.61
O:,120.25,-3.69,-3.93,132.95
O:,120.33,-3.74,-3.87,133.26
O:,120.41,-3.78,-3.81,133.45
O:,120.49,-3.84,-3.76,133.63
O:,120.59,-3.88,-3.74,133.85
O:,120.67,-3.93,-3.72,134.04
O:,120.75,-3.97,-3.71,133.77
O:,120.84,-3.99,-3.68,133.52
O:,120.91,-4.04,-3.65,133.64
O:,121.00,-4.07,-3.66,133.75
O:,121.08,-4.13,-3.67,133.60
O:,121.16,-4.17,-3.67,133.47
O:,121.24,-4.20,-3.68,133.37
O:,121.32,-4.25,-3.68,133.27
O:,121.40,-4.29,-3.69,133.64
O:,121.48,-4.32,-3.71,133.98
O:,121.55,-4.37,-3.72,134.01
O:,121.63,-4.41,-3.73,134.03
O:,121.71,-4.46,-3.78,134.00
O:,121.79,-4.48,-3.80,133.98
O:,121.86,-4.52,-3.83,133.88
O:,121.94,-4.59,-3.89,133.80
O:,122.01,-4.60,-3.91,133.98
O:,122.09,-4.66,-3.96,134.15
O:,122.17,-4.73,-4.02,134.27
O:,122.25,-4.75,-4.07,134.38
O:,122.33,-4.80,-4.13,134.32
O:,122.40,-4.84,-4.17,134.27
O:,122.48,-4.89,-4.21,133.95
O:,122.56,-4.94,-4.26,133.67
O:,122.63,-4.97,-4.30,133.86
O:,122.71,-5.03,-4.36,134.04
O:,122.79,-5.08,-4.41,134.56
O:,122.86,-5.12,-4.43,135.03
O:,122.93,-5.16,-4.44,135.03
O:,123.01,-5.19,-4.46,135.04
O:,123.09,-5.24,-4.49,134.86
O:,123.16,-5.29,-4.49,134.69
O:,123.23,-5.35,-4.49,134.06
O:,123.31,-5.38,-4.48,133.48
O:,123.39,-5.42,-4.46,133.29
O:,123.45,-5.45,-4.43,133.12
O:,123.52,-5.47,-4.40,132.73
O:,123.60,-5.50,-4.39,132.37
O:,123.68,-5.52,-4.36,131.94
O:,123.75,-5.53,-4.32,131.55
O:,123.81,-5.57,-4.26,131.99
O:,123.89,-5.62,-4.24,132.40
O:,123.97,-5.62,-4.23,132.30
O:,124.04,-5.65,-4.20,132.21
O:,124.11,-5.65,-4.13,132.11
O:,124.18,-5.67,-4.08,132.02
O:,124.26,-5.70,-4.03,132.44
O:,124.33,-5.69,-3.96,132.83
O:,124.41,-5.72,-3.93,132.43
O:,124.48,-5.69,-3.86,132.06
O:,124.56,-5.68,-3.79,132.83
O:,124.64,-5.69,-3.74,133.54
O:,124.73,-5.65,-3.69,133.71
O:,124.81,-5.64,-3.63,133.87
O:,124.90,-5.63,-3.56,133.85
O:,124.98,-5.63,-3.48,133.84
O:,125.06,-5.60,-3.38,134.14
O:,125.14,-5.56,-3.29,134.42
O:,125.22,-5.56,-3.20,134.27
O:,125.30,-5.54,-3.07,134.13
O:,125.36,-5.54,-2.93,134.43
O:,125.42,-5.53,-2.79,134.70
O:,125.50,-5.52,-2.68,134.17
O:,125.57,-5.51,-2.56,133.70
O:,125.63,-5.50,-2.43,134.27
O:,125.69,-5.50,-2.31,134.80
O:,125.73,-5.47,-2.16,134.76
O:,125.78,-5.48,-2.03,134.72
O:,125.84,-5.48,-1.96,134.77
O:,125.88,-5.48,-1.86,134.82
O:,125.92,-5.49,-1.76,134.38
O:,125.97,-5.48,-1.69,133.97
O:,126.02,-5.49,-1.64,134.10
O:,126.06,-5.49,-1.56,134.22
O:,126.11,-5.49,-1.49,134.11
O:,126.14,-5.53,-1.41,134.00
O:,126.17,-5.54,-1.32,133.96
O:,126.22,-5.56,-1.27,133.92
O:,126.26,-5.56,-1.20,133.95
O:,126.29,-5.59,-1.13,133.98
O:,126.34,-5.60,-1.11,134.06
O:,126.38,-5.64,-1.08,134.14
O:,126.43,-5.67,-1.08,133.89
O:,126.47,-5.65,-1.03,133.66
O:,126.52,-5.69,-1.02,133.30
O:,126.55,-5.68,-0.98,132.96
O:,126.60,-5.72,-1.00,133.02
O:,126.64,-5.71,-0.99,133.08
O:,126.69,-5.76,-1.03,133.50
O:,126.73,-5.74,-1.02,133.89
O:,126.77,-5.74,-1.03,133.71
O:,126.81,-5.78,-1.03,133.55
O:,126.85,-5.79,-1.04,133.60
O:,126.89,-5.79,-1.06,133.64
O:,126.93,-5.82,-1.07,133.81
O:,126.97,-5.84,-1.08,133.95
O:,127.01,-5.84,-1.12,134.02
O:,127.05,-5.83,-1.14,134.08
O:,127.09,-5.84,-1.15,134.05
O:,127.12,-5.90,-1.15,134.02
O:,127.15,-5.92,-1.17,133.55
O:,127.18,-5.88,-1.14,133.12
O:,127.22,-5.89,-1.15,133.14
O:,127.25,-5.93,-1.18,133.15
O:,127.29,-5.92,-1.19,133.34
O:,127.31,-5.94,-1.19,133.17
O:,127.35,-5.97,-1.21,133.03
O:,127.37,-5.96,-1.20,132.89
O:,127.40,-5.96,-1.21,132.71
O:,127.42,-5.99,-1.20,132.55
O:,127.45,-6.00,-1.22,132.72
O:,127.48,-6.01,-1.21,132.87
O:,127.50,-6.01,-1.21,133.05
O:,127.51,-6.04,-1.19,133.21
O:,127.53,-6.06,-1.21,133.41
O:,127.56,-6.04,-1.23,133.59
O:,127.58,-6.04,-1.25,133.79
O:,127.60,-6.05,-1.23,133.98
O:,127.60,-6.08,-1.21,134.11
O:,127.61,-6.09,-1.19,134.23
O:,127.62,-6.08,-1.17,133.91
O:,127.63,-6.09,-1.16,133.61
O:,127.63,-6.10,-1.12,133.47
O:,127.64,-6.11,-1.09,133.35
O:,127.63,-6.09,-1.02,133.45
O:,127.62,-6.11,-0.98,133.54
O:,127.62,-6.13,-0.97,133.66
O:,127.60,-6.14,-0.94,133.77
O:,127.58,-6.14,-0.89,133.59
O:,127.56,-6.15,-0.87,133.42
O:,127.54,-6.15,-0.86,133.64
O:,127.52,-6.18,-0.86,133.84
O:,127.49,-6.20,-0.85,133.79
O:,127.46,-6.22,-0.87,133.75
O:,127.43,-6.22,-0.85,133.53
O:,127.39,-6.23,-0.84,133.33
O:,127.37,-6.28,-0.88,133.26
